longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.01,33.67,13.0,2902.0,536.0,1125.0,490.0,5.888,447700.0
-118.01,33.66,19.0,4559.0,1045.0,1949.0,910.0,4.355,429200.0
-118.02,34.62,38.0,248.0,55.0,261.0,53.0,2.1413,96900.0
-118.02,34.57,4.0,10655.0,1706.0,5391.0,1529.0,5.083,151300.0
-118.02,34.17,32.0,3868.0,548.0,1558.0,528.0,9.4667,500001.0
-118.02,34.15,44.0,2267.0,426.0,980.0,372.0,3.6,307400.0
-118.02,34.14,34.0,1077.0,257.0,478.0,199.0,2.6316,252800.0
-118.02,34.14,31.0,6854.0,1578.0,4131.0,1524.0,3.5878,222800.0
-118.02,34.13,32.0,3308.0,718.0,1803.0,667.0,3.9464,273600.0
-118.02,34.12,37.0,2250.0,360.0,989.0,329.0,6.1536,366000.0
-118.02,34.12,36.0,1471.0,246.0,751.0,230.0,5.4555,395100.0
-118.02,34.11,39.0,1504.0,280.0,718.0,261.0,4.625,219000.0
-118.02,34.11,35.0,2454.0,458.0,1110.0,435.0,3.8029,414800.0
-118.02,34.1,36.0,452.0,80.0,248.0,83.0,1.9688,226000.0
-118.02,34.1,36.0,1928.0,361.0,1008.0,368.0,4.733,233700.0
-118.02,34.09,32.0,1747.0,399.0,1199.0,402.0,3.4286,191800.0
-118.02,34.09,24.0,2080.0,514.0,1976.0,478.0,2.6917,170000.0
-118.02,34.08,29.0,2741.0,667.0,2449.0,677.0,3.6944,175200.0
-118.02,34.07,21.0,3245.0,959.0,3528.0,887.0,2.3236,156300.0
-118.02,34.06,26.0,2929.0,970.0,3792.0,817.0,2.2577,173800.0
-118.02,34.05,34.0,1610.0,513.0,2050.0,508.0,2.5562,156300.0
-118.02,34.05,33.0,2464.0,627.0,2932.0,568.0,3.0625,165800.0
-118.02,34.05,28.0,991.0,255.0,1145.0,265.0,2.3611,167000.0
-118.02,34.04,28.0,6175.0,1449.0,5041.0,1408.0,2.8821,158100.0
-118.02,33.98,23.0,1995.0,306.0,707.0,293.0,8.6677,332700.0
-118.02,33.97,34.0,1903.0,293.0,887.0,306.0,6.148,313800.0
-118.02,33.96,36.0,2071.0,398.0,988.0,404.0,4.6226,219700.0
-118.02,33.96,36.0,2002.0,361.0,913.0,311.0,4.5446,244700.0
-118.02,33.95,38.0,2139.0,426.0,1138.0,412.0,4.2917,168900.0
-118.02,33.95,36.0,1705.0,299.0,871.0,296.0,4.6184,179800.0
-118.02,33.95,36.0,1681.0,329.0,964.0,311.0,4.108,181200.0
-118.02,33.95,36.0,1632.0,295.0,797.0,283.0,4.2292,179500.0
-118.02,33.94,23.0,4815.0,1081.0,3232.0,1016.0,3.488,191800.0
-118.02,33.93,35.0,2400.0,398.0,1218.0,408.0,4.1312,193800.0
-118.02,33.93,33.0,4711.0,988.0,2984.0,931.0,3.6028,184700.0
-118.02,33.92,34.0,2169.0,418.0,1169.0,406.0,3.2222,218700.0
-118.02,33.91,35.0,2182.0,390.0,1248.0,399.0,5.4236,216700.0
-118.02,33.91,35.0,1337.0,234.0,692.0,235.0,5.1155,213700.0
-118.02,33.9,36.0,2417.0,421.0,1276.0,426.0,5.5601,205200.0
-118.02,33.9,34.0,2678.0,511.0,1540.0,497.0,4.4954,202900.0
-118.02,33.9,34.0,1636.0,358.0,977.0,357.0,3.5938,209900.0
-118.02,33.89,36.0,1375.0,242.0,670.0,221.0,5.0839,198200.0
-118.02,33.86,26.0,2342.0,383.0,1290.0,394.0,5.6677,220700.0
-118.02,33.85,31.0,1922.0,329.0,1030.0,353.0,5.3416,213000.0
-118.02,33.84,35.0,3473.0,563.0,2091.0,580.0,4.4821,214100.0
-118.02,33.81,34.0,3482.0,614.0,2227.0,641.0,5.1155,200900.0
-118.02,33.8,24.0,84.0,14.0,32.0,8.0,5.875,193800.0
-118.02,33.79,23.0,6368.0,1030.0,3281.0,1001.0,6.1142,240400.0
-118.02,33.78,28.0,3375.0,559.0,1754.0,554.0,5.5446,228900.0
-118.02,33.77,34.0,2115.0,352.0,1253.0,338.0,5.1507,207500.0
-118.02,33.76,27.0,2905.0,587.0,1781.0,561.0,4.25,214800.0
-118.02,33.76,25.0,1759.0,404.0,1404.0,385.0,3.6289,195800.0
-118.02,33.75,26.0,2989.0,479.0,1596.0,475.0,5.7157,231200.0
-118.02,33.74,26.0,3842.0,609.0,1961.0,595.0,6.128,248200.0
-118.02,33.73,26.0,3711.0,610.0,1902.0,597.0,5.5599,234100.0
-118.02,33.73,24.0,6393.0,1141.0,2743.0,1057.0,5.1384,336900.0
-118.02,33.72,22.0,8844.0,1706.0,4404.0,1594.0,4.4453,267800.0
-118.02,33.71,23.0,5554.0,995.0,2408.0,936.0,5.3886,331900.0
-118.02,33.65,38.0,2548.0,646.0,755.0,399.0,2.8352,408300.0
-118.02,33.62,11.0,3969.0,834.0,1508.0,754.0,4.3409,271400.0
-118.03,34.58,4.0,9849.0,1780.0,4546.0,1598.0,4.0729,154300.0
-118.03,34.16,39.0,2731.0,366.0,1034.0,338.0,9.8098,500001.0
-118.03,34.16,36.0,1640.0,239.0,693.0,253.0,6.6888,500001.0
-118.03,34.15,43.0,1694.0,283.0,674.0,267.0,4.1797,486800.0
-118.03,34.14,44.0,1446.0,250.0,721.0,243.0,4.7308,352200.0
-118.03,34.14,31.0,4353.0,1117.0,2338.0,1037.0,3.0727,242600.0
-118.03,34.11,38.0,2076.0,361.0,988.0,332.0,5.9175,416900.0
-118.03,34.11,34.0,2837.0,460.0,1344.0,458.0,6.5722,437400.0
-118.03,34.1,38.0,2301.0,416.0,1079.0,398.0,4.4236,233600.0
-118.03,34.1,32.0,2668.0,609.0,1512.0,541.0,2.9422,233100.0
-118.03,34.1,31.0,2647.0,539.0,1473.0,520.0,3.94,223900.0
-118.03,34.1,30.0,2773.0,634.0,1376.0,540.0,2.7857,201700.0
-118.03,34.09,29.0,1219.0,338.0,1152.0,323.0,2.8029,180900.0
-118.03,34.08,42.0,1597.0,373.0,1311.0,352.0,2.9688,162800.0
-118.03,34.08,37.0,775.0,179.0,726.0,183.0,3.25,159200.0
-118.03,34.08,32.0,1780.0,484.0,1732.0,454.0,2.4464,169600.0
-118.03,34.07,37.0,1091.0,269.0,905.0,242.0,3.1042,152000.0
-118.03,34.06,36.0,1018.0,305.0,1307.0,292.0,2.1453,162100.0
-118.03,34.06,31.0,1513.0,389.0,1396.0,364.0,2.4706,170600.0
-118.03,34.06,27.0,2510.0,783.0,3481.0,726.0,2.4875,157800.0
-118.03,34.06,24.0,2469.0,731.0,3818.0,712.0,2.5445,151400.0
-118.03,34.06,24.0,2343.0,834.0,3537.0,824.0,2.1094,135200.0
-118.03,34.05,36.0,1345.0,331.0,1511.0,309.0,3.5129,142300.0
-118.03,34.01,10.0,6531.0,1036.0,2975.0,1018.0,6.2319,403700.0
-118.03,33.99,52.0,2792.0,461.0,1177.0,439.0,3.4312,243800.0
-118.03,33.98,46.0,1974.0,465.0,880.0,441.0,2.7578,236800.0
-118.03,33.97,39.0,2126.0,434.0,1103.0,433.0,3.2852,196200.0
-118.03,33.97,39.0,1996.0,389.0,1029.0,387.0,4.65,224300.0
-118.03,33.97,36.0,2149.0,527.0,1359.0,481.0,2.824,167900.0
-118.03,33.97,36.0,1601.0,290.0,715.0,284.0,4.8152,232400.0
-118.03,33.96,37.0,1745.0,365.0,1022.0,368.0,4.0536,171400.0
-118.03,33.95,37.0,1772.0,321.0,934.0,326.0,4.1471,177800.0
-118.03,33.95,34.0,1882.0,428.0,1034.0,375.0,3.6509,173200.0
-118.03,33.94,37.0,1699.0,302.0,889.0,271.0,4.3542,179800.0
-118.03,33.94,34.0,1748.0,386.0,917.0,378.0,3.4792,169000.0
-118.03,33.94,30.0,2572.0,521.0,1564.0,501.0,3.4861,177200.0
-118.03,33.93,22.0,3382.0,800.0,2688.0,784.0,3.875,164700.0
-118.03,33.92,35.0,2108.0,405.0,1243.0,394.0,3.6731,167000.0
-118.03,33.92,30.0,1414.0,332.0,1307.0,315.0,3.0,158300.0
-118.03,33.91,32.0,4040.0,832.0,2526.0,798.0,3.2143,160100.0
-118.03,33.9,36.0,1143.0,193.0,826.0,188.0,5.3184,171100.0
-118.03,33.9,35.0,1434.0,279.0,744.0,252.0,3.7308,202400.0
-118.03,33.87,16.0,2306.0,393.0,1368.0,387.0,5.93,277600.0
-118.03,33.86,19.0,1795.0,328.0,1014.0,322.0,4.535,289300.0
-118.03,33.85,30.0,2320.0,448.0,1434.0,452.0,4.0865,203700.0
-118.03,33.85,23.0,5495.0,1141.0,2873.0,1004.0,3.9156,224100.0
-118.03,33.85,16.0,1831.0,390.0,1347.0,389.0,3.8426,344400.0
-118.03,33.83,34.0,3203.0,653.0,2072.0,691.0,4.225,198400.0
-118.03,33.83,25.0,768.0,195.0,529.0,184.0,3.175,132800.0
-118.03,33.83,25.0,3030.0,532.0,1668.0,509.0,4.625,229600.0
-118.03,33.82,17.0,2178.0,477.0,1077.0,457.0,3.6815,245300.0
-118.03,33.82,17.0,1851.0,346.0,770.0,310.0,5.6093,244400.0
-118.03,33.81,26.0,3635.0,567.0,1779.0,543.0,5.7089,237400.0
-118.03,33.79,32.0,3191.0,634.0,1718.0,611.0,4.1548,216600.0
-118.03,33.79,26.0,5321.0,889.0,2932.0,896.0,5.8914,237600.0
-118.03,33.78,25.0,3554.0,528.0,1600.0,537.0,6.6453,270100.0
-118.03,33.77,27.0,2000.0,310.0,880.0,294.0,5.635,218900.0
-118.03,33.76,32.0,2980.0,494.0,1370.0,481.0,5.0866,223500.0
-118.03,33.72,24.0,5203.0,957.0,2465.0,946.0,5.163,261000.0
-118.03,33.71,26.0,1483.0,251.0,738.0,235.0,6.0,271400.0
-118.03,33.7,15.0,3244.0,421.0,1259.0,413.0,7.7854,395300.0
-118.04,34.17,52.0,1885.0,401.0,764.0,373.0,4.0385,265700.0
-118.04,34.16,38.0,1594.0,249.0,633.0,247.0,5.9582,350700.0
-118.04,34.15,34.0,1523.0,311.0,676.0,295.0,3.3621,377200.0
-118.04,34.13,39.0,2485.0,382.0,1072.0,342.0,6.0878,430200.0
-118.04,34.13,35.0,249.0,31.0,268.0,29.0,15.0001,500001.0
-118.04,34.13,22.0,3359.0,643.0,1227.0,588.0,4.645,276200.0
-118.04,34.12,44.0,2007.0,288.0,921.0,307.0,6.5989,500001.0
-118.04,34.12,39.0,2522.0,380.0,1113.0,357.0,5.2249,445200.0
-118.04,34.12,30.0,2170.0,318.0,984.0,309.0,5.6916,500001.0
-118.04,34.11,37.0,1275.0,177.0,598.0,174.0,7.1885,500001.0
-118.04,34.1,39.0,2302.0,412.0,1590.0,406.0,4.8017,273800.0
-118.04,34.1,38.0,2317.0,451.0,1155.0,426.0,4.1488,235300.0
-118.04,34.09,34.0,2597.0,461.0,1542.0,470.0,4.6211,248900.0
-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,183000.0
-118.04,34.09,32.0,1339.0,334.0,817.0,349.0,2.8333,186000.0
-118.04,34.08,35.0,1148.0,258.0,975.0,253.0,4.037,173300.0
-118.04,34.07,52.0,177.0,59.0,269.0,75.0,2.3611,131300.0
-118.04,34.07,39.0,2451.0,649.0,2536.0,648.0,2.3098,173100.0
-118.04,34.06,39.0,1258.0,245.0,988.0,228.0,3.2132,176100.0
-118.04,34.06,31.0,957.0,295.0,1300.0,287.0,2.1383,153400.0
-118.04,34.06,30.0,2019.0,551.0,2481.0,484.0,3.1875,154200.0
-118.04,34.05,34.0,1058.0,230.0,1043.0,229.0,3.0536,137500.0
-118.04,34.05,32.0,1252.0,273.0,1337.0,263.0,2.6579,156800.0
-118.04,34.04,35.0,1734.0,363.0,1527.0,344.0,3.0,160600.0
-118.04,34.04,32.0,1619.0,323.0,1492.0,342.0,3.5,165100.0
-118.04,34.0,30.0,5308.0,854.0,2114.0,838.0,5.1985,279200.0
-118.04,33.99,47.0,2530.0,565.0,1262.0,509.0,3.6475,197100.0
-118.04,33.99,36.0,3531.0,754.0,1613.0,697.0,3.2359,198600.0
-118.04,33.98,50.0,1951.0,458.0,1362.0,454.0,3.0,163200.0
-118.04,33.98,43.0,2446.0,764.0,1699.0,692.0,2.625,163300.0
-118.04,33.98,28.0,1617.0,507.0,1158.0,486.0,1.9688,165600.0
-118.04,33.98,25.0,3040.0,831.0,1580.0,735.0,2.3182,182100.0
-118.04,33.97,29.0,2376.0,700.0,1968.0,680.0,2.6082,162500.0
-118.04,33.97,25.0,2945.0,914.0,2313.0,832.0,2.5686,177500.0
-118.04,33.96,42.0,1430.0,338.0,1269.0,321.0,3.3214,148800.0
-118.04,33.96,37.0,1948.0,395.0,1163.0,379.0,3.225,154000.0
-118.04,33.95,36.0,2722.0,515.0,1390.0,486.0,3.8214,178500.0
-118.04,33.95,36.0,1976.0,368.0,1236.0,355.0,4.615,174000.0
-118.04,33.95,35.0,1945.0,357.0,1227.0,359.0,5.2162,171900.0
-118.04,33.94,37.0,1328.0,273.0,1115.0,275.0,4.2051,164400.0
-118.04,33.94,31.0,3808.0,670.0,2430.0,660.0,4.625,173900.0
-118.04,33.93,36.0,1726.0,332.0,1293.0,310.0,4.3849,144100.0
-118.04,33.93,36.0,1045.0,239.0,1165.0,230.0,3.1979,161800.0
-118.04,33.92,35.0,2469.0,522.0,2151.0,537.0,3.4219,156200.0
-118.04,33.92,34.0,1995.0,417.0,1573.0,407.0,3.4907,153500.0
-118.04,33.9,36.0,15.0,5.0,15.0,6.0,0.4999,162500.0
-118.04,33.88,17.0,4807.0,838.0,3059.0,853.0,5.7619,297300.0
-118.04,33.87,18.0,4626.0,822.0,2794.0,763.0,5.6917,275100.0
-118.04,33.87,17.0,2358.0,396.0,1387.0,364.0,6.299,285800.0
-118.04,33.86,21.0,2870.0,437.0,1671.0,470.0,7.2628,322700.0
-118.04,33.85,24.0,2233.0,347.0,1162.0,355.0,5.6094,279200.0
-118.04,33.84,21.0,6623.0,1204.0,3193.0,1129.0,4.5395,256000.0
-118.04,33.83,20.0,1488.0,312.0,972.0,283.0,4.055,201900.0
-118.04,33.83,19.0,4526.0,830.0,2318.0,748.0,4.6681,320700.0
-118.04,33.82,26.0,4105.0,637.0,2072.0,648.0,5.844,273900.0
-118.04,33.81,27.0,2990.0,515.0,1849.0,497.0,5.6846,216100.0
-118.04,33.81,22.0,4057.0,624.0,2204.0,643.0,5.8527,241000.0
-118.04,33.78,26.0,3642.0,557.0,1623.0,569.0,5.8426,259400.0
-118.04,33.78,25.0,3715.0,575.0,1640.0,572.0,5.7705,247100.0
-118.04,33.76,25.0,4061.0,545.0,1623.0,527.0,7.1572,294900.0
-118.04,33.76,16.0,2070.0,263.0,878.0,297.0,7.0879,338800.0
-118.04,33.75,16.0,3757.0,650.0,1291.0,614.0,5.2001,235600.0
-118.04,33.74,26.0,2532.0,421.0,1274.0,441.0,5.3559,235800.0
-118.04,33.72,15.0,1836.0,490.0,942.0,477.0,4.0238,182500.0
-118.04,33.72,14.0,4494.0,1048.0,2222.0,963.0,4.7821,169400.0
-118.04,33.71,12.0,4014.0,868.0,1605.0,769.0,6.0102,396900.0
-118.05,36.64,34.0,2090.0,478.0,896.0,426.0,2.0357,74200.0
-118.05,34.17,45.0,2535.0,455.0,1036.0,437.0,5.0482,388900.0
-118.05,34.16,36.0,3908.0,732.0,1688.0,725.0,4.5625,376800.0
-118.05,34.15,32.0,5131.0,665.0,1877.0,622.0,8.2004,500001.0
-118.05,34.13,23.0,3264.0,729.0,1475.0,668.0,3.735,218300.0
-118.05,34.12,20.0,5218.0,959.0,2302.0,850.0,3.55,476700.0
-118.05,34.11,48.0,1410.0,304.0,677.0,274.0,3.2596,272400.0
-118.05,34.1,42.0,2065.0,404.0,1313.0,402.0,4.0179,274300.0
-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,252200.0
-118.05,34.09,23.0,602.0,135.0,409.0,123.0,3.5268,146400.0
-118.05,34.08,34.0,572.0,154.0,752.0,182.0,2.0433,138800.0
-118.05,34.08,30.0,1572.0,427.0,1857.0,428.0,2.4914,159200.0
-118.05,34.08,25.0,4909.0,1422.0,4983.0,1293.0,2.7254,143500.0
-118.05,34.07,32.0,4492.0,1075.0,4119.0,1035.0,3.2373,183100.0
-118.05,34.06,45.0,531.0,164.0,722.0,166.0,2.1406,162500.0
-118.05,34.06,32.0,2286.0,654.0,2991.0,655.0,2.1781,174500.0
-118.05,34.06,25.0,1022.0,291.0,1570.0,297.0,3.023,142000.0
-118.05,34.05,36.0,1084.0,202.0,920.0,199.0,3.7279,162200.0
-118.05,34.04,33.0,1348.0,260.0,1098.0,257.0,4.2917,161200.0
-118.05,34.02,31.0,40.0,8.0,25.0,7.0,2.125,375000.0
-118.05,33.99,42.0,2480.0,401.0,1085.0,438.0,5.193,263400.0
-118.05,33.99,38.0,1619.0,379.0,886.0,357.0,3.7328,182400.0
-118.05,33.98,41.0,1694.0,413.0,1222.0,387.0,2.8311,155300.0
-118.05,33.98,41.0,1406.0,428.0,1174.0,390.0,2.0147,137500.0
-118.05,33.98,34.0,2142.0,390.0,1305.0,406.0,4.0379,172800.0
-118.05,33.97,36.0,2854.0,688.0,2816.0,673.0,3.6,154000.0
-118.05,33.96,37.0,2622.0,652.0,2778.0,644.0,2.9714,160300.0
-118.05,33.94,34.0,495.0,120.0,527.0,130.0,1.9453,149000.0
-118.05,33.93,35.0,2107.0,480.0,2241.0,443.0,3.1513,150000.0
-118.05,33.92,33.0,1999.0,470.0,2170.0,466.0,3.2371,154700.0
-118.05,33.87,18.0,4928.0,773.0,2952.0,754.0,5.8855,313800.0
-118.05,33.86,16.0,2851.0,626.0,1985.0,603.0,5.4089,265600.0
-118.05,33.86,16.0,2676.0,391.0,1377.0,395.0,6.5513,350400.0
-118.05,33.85,25.0,2856.0,388.0,1212.0,362.0,6.1737,313100.0
-118.05,33.83,24.0,4316.0,678.0,2286.0,665.0,5.7018,286700.0
-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,159600.0
-118.05,33.82,21.0,2997.0,372.0,1323.0,372.0,8.6123,386700.0
-118.05,33.81,26.0,2523.0,437.0,1377.0,450.0,5.2542,234600.0
-118.05,33.79,19.0,1863.0,355.0,1260.0,317.0,3.2465,277400.0
-118.05,33.78,25.0,3112.0,435.0,1098.0,401.0,6.0,353500.0
-118.05,33.78,18.0,3414.0,434.0,1272.0,454.0,8.7015,390900.0
-118.05,33.73,25.0,2472.0,450.0,1301.0,467.0,5.0699,266100.0
-118.05,33.72,17.0,1875.0,472.0,900.0,406.0,5.2589,226100.0
-118.05,33.72,14.0,2673.0,687.0,1192.0,656.0,4.1862,188900.0
-118.05,33.71,25.0,4150.0,570.0,1424.0,547.0,8.8281,461600.0
-118.05,33.65,5.0,7017.0,935.0,2427.0,867.0,10.1154,477700.0
-118.06,35.68,15.0,1962.0,403.0,730.0,321.0,2.25,67500.0
-118.06,34.71,14.0,2606.0,514.0,1228.0,512.0,2.5764,150000.0
-118.06,34.17,38.0,2726.0,398.0,1059.0,380.0,7.2419,410400.0
-118.06,34.16,46.0,1467.0,298.0,816.0,267.0,3.6705,286500.0
-118.06,34.16,34.0,2297.0,419.0,909.0,412.0,4.8214,362500.0
-118.06,34.14,42.0,2461.0,379.0,1179.0,360.0,7.0315,437300.0
-118.06,34.14,40.0,2662.0,379.0,1151.0,387.0,8.4889,500001.0
-118.06,34.13,40.0,4307.0,918.0,1769.0,845.0,3.6341,391500.0
-118.06,34.13,28.0,12139.0,2873.0,5359.0,2731.0,3.292,227300.0
-118.06,34.12,25.0,3891.0,848.0,1848.0,759.0,3.6639,248100.0
-118.06,34.11,39.0,2603.0,547.0,1196.0,487.0,3.0854,248700.0
-118.06,34.1,43.0,1833.0,355.0,786.0,334.0,3.5761,256700.0
-118.06,34.1,42.0,1576.0,313.0,697.0,282.0,4.3523,283600.0
-118.06,34.1,38.0,3229.0,636.0,1599.0,609.0,3.8646,257100.0
-118.06,34.1,38.0,2438.0,442.0,1308.0,461.0,3.6995,260100.0
-118.06,34.1,38.0,1960.0,330.0,874.0,308.0,4.8594,265900.0
-118.06,34.09,40.0,1975.0,389.0,1116.0,378.0,4.2898,251600.0
-118.06,34.09,38.0,2036.0,388.0,1096.0,371.0,4.0625,262500.0
-118.06,34.09,36.0,1239.0,238.0,717.0,237.0,3.244,258100.0
-118.06,34.08,37.0,778.0,205.0,850.0,198.0,2.5119,180500.0
-118.06,34.08,34.0,1197.0,260.0,942.0,245.0,3.4202,189100.0
-118.06,34.07,30.0,2308.0,674.0,3034.0,691.0,2.3929,184400.0
-118.06,34.06,28.0,2127.0,625.0,3160.0,620.0,2.5763,173900.0
-118.06,34.06,28.0,1778.0,605.0,2184.0,574.0,1.9189,165900.0
-118.06,34.04,28.0,1516.0,363.0,1011.0,344.0,2.6288,160300.0
-118.06,34.02,25.0,3548.0,639.0,2653.0,664.0,5.2557,188800.0
-118.06,34.01,34.0,1962.0,396.0,1488.0,332.0,3.9091,155100.0
-118.06,33.99,47.0,1588.0,309.0,827.0,292.0,3.7833,166100.0
-118.06,33.99,46.0,1203.0,219.0,637.0,211.0,3.3611,174400.0
-118.06,33.99,45.0,1471.0,255.0,670.0,250.0,4.5478,188000.0
-118.06,33.99,38.0,862.0,178.0,484.0,176.0,4.375,186200.0
-118.06,33.98,50.0,1146.0,238.0,579.0,213.0,2.9583,172600.0
-118.06,33.98,42.0,1342.0,243.0,615.0,208.0,5.4381,186900.0
-118.06,33.98,40.0,1723.0,370.0,1221.0,370.0,3.3562,169200.0
-118.06,33.98,40.0,1410.0,255.0,932.0,273.0,4.2206,178000.0
-118.06,33.98,38.0,1862.0,319.0,975.0,305.0,4.7266,177600.0
-118.06,33.97,39.0,1639.0,300.0,988.0,309.0,3.9612,175800.0
-118.06,33.97,37.0,1645.0,308.0,1077.0,320.0,4.3203,159200.0
-118.06,33.91,36.0,1360.0,271.0,909.0,275.0,4.6731,173300.0
-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,157700.0
-118.06,33.9,37.0,1161.0,254.0,882.0,236.0,4.4167,158000.0
-118.06,33.89,26.0,2483.0,412.0,1538.0,449.0,5.1104,220500.0
-118.06,33.88,17.0,7187.0,1073.0,3844.0,1068.0,6.5901,337400.0
-118.06,33.86,16.0,5603.0,938.0,3045.0,893.0,5.0778,293700.0
-118.06,33.85,16.0,4851.0,726.0,2527.0,704.0,6.0142,437400.0
-118.06,33.84,26.0,6960.0,1454.0,4367.0,1437.0,4.7953,210900.0
